9.04, 1974.9, 261.963, -23.067, 47.7268
9.06, 1980.13, 261.503, -23.0204, 47.7268
9.08, 1985.35, 261.043, -22.974, 47.7268
9.1, 1990.56, 260.585, -22.9278, 47.7268
9.12, 1995.77, 260.127, -22.8817, 47.7268
9.14, 2000.96, 259.67, -22.8358, 47.7268
9.16, 2006.14, 259.215, -22.7901, 47.7268
9.18, 2011.32, 258.76, -22.7446, 47.7268
9.2, 2016.48, 258.306, -22.6993, 47.7268
9.22, 2021.64, 257.853, -22.6541, 47.7268
9.24, 2026.79, 257.4, -22.6091, 47.7268
9.26, 2031.93, 256.949, -22.5642, 47.7268
9.28, 2037.06, 256.499, -22.5195, 47.7268
9.3, 2042.18, 256.049, -22.475, 47.7268
9.32, 2047.29, 255.601, -22.4307, 47.7268
9.34, 2052.39, 255.153, -22.3865, 47.7268
9.36, 2057.49, 254.706, -22.3424, 47.7268
9.38, 2062.57, 254.26, -22.2986, 47.7268
9.4, 2067.65, 253.815, -22.2549, 47.7268
9.42, 2072.72, 253.371, -22.2114, 47.7268
9.44, 2077.78, 252.927, -22.168, 47.7268
9.46, 2082.83, 252.485, -22.1248, 47.7268
9.48, 2087.87, 252.043, -22.0817, 47.7268
9.5, 2092.9, 251.602, -22.0388, 47.7268
9.52, 2097.92, 251.163, -21.9961, 47.7268
9.54, 2102.94, 250.723, -21.9535, 47.7268
9.56, 2107.94, 250.285, -21.9111, 47.7268
9.58, 2112.94, 249.848, -21.8688, 47.7268
9.6, 2117.93, 249.411, -21.8267, 47.7268
9.62, 2122.91, 248.976, -21.7848, 47.7268
9.64, 2127.88, 248.541, -21.743, 47.7268
9.66, 2132.84, 248.107, -21.7013, 47.7268
9.68, 2137.79, 247.674, -21.6598, 47.7268
9.7, 2142.74, 247.241, -21.6185, 47.7268
9.72, 2147.67, 246.81, -21.5773, 47.7268
9.74, 2152.6, 246.379, -21.5363, 47.7268
9.76, 2157.52, 245.949, -21.4954, 47.7268
9.78, 2162.43, 245.52, -21.4546, 47.7268
9.8, 2167.33, 245.092, -21.414, 47.7268
9.82, 2172.23, 244.664, -21.3736, 47.7268
9.84, 2177.11, 244.238, -21.3333, 47.7268
9.86, 2181.99, 243.812, -21.2931, 47.7268
9.88, 2186.86, 243.387, -21.2531, 47.7268
9.9, 2191.71, 242.962, -21.2132, 47.7268
9.92, 2196.57, 242.539, -21.1735, 47.7268
9.94, 2201.41, 242.116, -21.1339, 47.7268
9.96, 2206.24, 241.694, -21.0945, 47.7268
9.98, 2211.07, 241.273, -21.0552, 47.7268
10, 2215.88, 240.853, -21.0161, 47.7268
10.02, 2220.69, 240.433, -20.9771, 47.7268
10.04, 2225.49, 240.015, -20.9382, 47.7268
10.06, 2230.29, 239.597, -20.8995, 47.7268
10.08, 2235.07, 239.179, -20.8609, 47.7268
10.1, 2239.84, 238.763, -20.8224, 47.7268
10.12, 2244.61, 238.347, -20.7841, 47.7268
10.14, 2249.37, 237.932, -20.7459, 47.7268
10.16, 2254.12, 237.518, -20.7079, 47.7268
10.18, 2258.86, 237.105, -20.67, 47.7268
10.2, 2263.6, 236.692, -20.6322, 47.7268
10.22, 2268.32, 236.28, -20.5946, 47.7268
10.24, 2273.04, 235.869, -20.5571, 47.7268
10.26, 2277.75, 235.459, -20.5197, 47.7268
10.28, 2282.45, 235.049, -20.4825, 47.7268
10.3, 2287.14, 234.64, -20.4454, 47.7268
10.32, 2291.83, 234.232, -20.4084, 47.7268
10.34, 2296.5, 233.825, -20.3715, 47.7268
10.36, 2301.17, 233.418, -20.3348, 47.7268
10.38, 2305.83, 233.012, -20.2982, 47.7268
10.4, 2310.48, 232.607, -20.2618, 47.7268
10.42, 2315.13, 232.202, -20.2255, 47.7268
10.44, 2319.76, 231.798, -20.1893, 47.7268
10.46, 2324.39, 231.395, -20.1532, 47.7268
10.48, 2329.01, 230.993, -20.1173, 47.7268
10.5, 2333.62, 230.591, -20.0815, 47.7268
10.52, 2338.23, 230.19, -20.0458, 47.7268
